"No.","Time","Source","Destination","Protocol","Length","Info"
"1459","6.007063","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3409, FN=0, Flags=.p....F.C"
"1460","6.007356","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3410, FN=0, Flags=.p....F.C"
"1461","6.007656","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3411, FN=0, Flags=.p....F.C"
"1462","6.007945","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3412, FN=0, Flags=.p....F.C"
"1463","6.008255","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3413, FN=0, Flags=.p....F.C"
"1464","6.008542","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3414, FN=0, Flags=.p....F.C"
"1465","6.008796","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3415, FN=0, Flags=.p....F.C"
"1466","6.009122","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3416, FN=0, Flags=.p....F.C"
"1467","6.009445","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=3417, FN=0, Flags=.p....F.C"
"1468","6.015975","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1469","6.016021","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1470","6.016377","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1471","6.016424","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1472","6.016946","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1473","6.020318","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1474","6.020366","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1475","6.029878","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1476","6.030335","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=3418, FN=0, Flags=.p....F.C"
"1477","6.030894","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1478","6.031348","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1334","QoS Data, SN=3419, FN=0, Flags=.p....F.C"
"1479","6.040432","HewlettP_d3:7f:b6","Broadcast","802.11","312","Beacon frame, SN=1538, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830[Malformed Packet: length of contained item exceeds length of containing item]"
"1480","6.044985","Tp-LinkT_fb:9d:45","Vizio_b0:29:94","802.11","401","Probe Response, SN=3028, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"1481","6.063176","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1979, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1482","6.063330","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1483","6.063709","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","156","QoS Data, SN=3420, FN=0, Flags=.p....F.C"
"1484","6.074658","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=284, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-543\357\277\275"
"1485","6.094380","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1486","6.096558","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1487","6.100820","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1488","6.108504","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1489","6.108970","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=3421, FN=0, Flags=.p....F.C"
"1490","6.119039","Tp-LinkT_fb:9d:01","Vizio_b0:29:94","802.11","401","Probe Response, SN=3030, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275\357\277\275\357\277\275\357\277\2752G\\001\\b\357\277\275\357\277\275\357\277\275\357\277\275"
"1491","6.121842","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3029, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"1492","6.127017","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1493","6.132574","Sagemcom_48:7f:ac","Broadcast","802.11","243","Beacon frame, SN=4028, FN=0, Flags=........C, BI=100, SSID=MySpectrumWiFia6-2G"
"1494","6.135296","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1495","6.135441","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1496","6.151011","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1497","6.151152","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1498","6.156087","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"1499","6.160055","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=1980, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1500","6.163526","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=1980, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"1501","6.167269","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1981, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1502","6.175344","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1503","6.175432","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","156","QoS Data, SN=3422, FN=0, Flags=.p....F.C"
"1504","6.178199","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=285, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1505","6.192655","HewlettP_d3:7f:b6","Vizio_b0:29:94","802.11","306","Probe Response, SN=1540, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"1506","6.204084","Cisco-Li_5b:1c:d0","Vizio_b0:29:94","802.11","378","Probe Response, SN=1982, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1507","6.207250","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1508","6.210758","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1509","6.214511","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1510","6.217723","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1511","6.220918","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1512","6.224223","NovatelW_6a:54:37","Vizio_b0:29:94","802.11","358","Probe Response, SN=286, FN=0, Flags=....R...C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1513","6.226894","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3031, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"1514","6.231311","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1515","6.231359","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1516","6.231406","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","186","QoS Data, SN=827, FN=0, Flags=.p.....TC"
"1517","6.231522","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1518","6.232011","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"1519","6.232058","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1520","6.232105","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","186","QoS Data, SN=3173, FN=0, Flags=.p....F.C"
"1521","6.232232","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1522","6.241275","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=752, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"1523","6.246408","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=1054, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"1524","6.249974","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=1055, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"1525","6.252687","HewlettP_d3:7f:b6","Broadcast","802.11","312","Beacon frame, SN=1542, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"1526","6.255265","HewlettP_d3:7f:b6","Vizio_b0:29:94","802.11","306","Probe Response, SN=1541, FN=0, Flags=....R...C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"1527","6.258617","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=753, FN=0, Flags=........C, BI=100[Malformed Packet: length of contained item exceeds length of containing item]"
"1528","6.258665","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1529","6.259468","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=3423, FN=0, Flags=.p....F.C"
"1530","6.259720","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1531","6.259777","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1532","6.259828","Google_52:20:d9","Cisco-Li_5b:1c:ce","802.11","186","QoS Data, SN=828, FN=0, Flags=.p.....TC"
"1533","6.259995","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1534","6.260050","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1535","6.260616","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3424, FN=0, Flags=.p....F.C"
"1536","6.260877","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3425, FN=0, Flags=.p....F.C"
"1537","6.261199","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3426, FN=0, Flags=.p....F.C"
"1538","6.261500","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3427, FN=0, Flags=.p....F.C"
"1539","6.261787","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3428, FN=0, Flags=.p....F.C"
"1540","6.262060","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=3429, FN=0, Flags=.p....F.C"
"1541","6.262110","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","834","QoS Data, SN=3430, FN=0, Flags=.p....F.C"
"1542","6.262189","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","158","QoS Data, SN=3431, FN=0, Flags=.p....F.C"
"1543","6.267985","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1983, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1544","6.268139","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1545","6.268218","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","158","QoS Data, SN=3432, FN=0, Flags=.p....F.C"
"1546","6.269465","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1547","6.269511","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1548","6.276860","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=287, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1549","6.280512","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=754, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"1550","6.284603","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=754, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"1551","6.286801","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=754, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"1552","6.287610","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1553","6.287657","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1554","6.292697","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"1555","6.292742","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1556","6.292819","Cisco-Li_5b:1c:ce","Google_52:20:d9","802.11","186","QoS Data, SN=3174, FN=0, Flags=.p....F.C"
"1557","6.292909","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1558","6.348782","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=1056, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"1559","6.357036","HewlettP_d3:7f:b6","Broadcast","802.11","312","Beacon frame, SN=1543, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830"
"1560","6.357386","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1561","6.360341","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=755, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"1562","6.360805","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1563","6.360851","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1564","6.361220","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"1565","6.361265","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1566","6.361407","Apple_53:af:45","Google_52:20:d9","802.11","329","QoS Data, SN=3175, FN=0, Flags=.p....F.C"
"1567","6.361496","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1568","6.363705","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1569","6.363751","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1570","6.365478","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1571","6.365526","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1572","6.365593","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1573","6.365789","Google_52:20:d9","Apple_53:af:45","802.11","362","QoS Data, SN=829, FN=0, Flags=.p.....TC"
"1574","6.365898","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1575","6.366441","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1576","6.366884","Google_52:20:d9","Apple_53:af:45","802.11","362","QoS Data, SN=3433, FN=0, Flags=.p....F.C"
"1577","6.367965","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1578","6.370565","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1984, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1579","6.371197","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","49","802.11 Block Ack Req, Flags=........C"
"1580","6.371244","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1581","6.371512","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1582","6.371559","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1583","6.371648","Google_52:20:d9","Apple_53:af:45","802.11","362","QoS Data, SN=829, FN=0, Flags=.p.....TC"
"1584","6.375480","22:32:33:7b:31:3b","Vizio_b0:29:94","802.11","209","Probe Response, SN=756, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"1585","6.379418","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=288, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1586","6.380449","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","49","802.11 Block Ack Req, Flags=........C"
"1587","6.380793","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","49","802.11 Block Ack Req, Flags=........C"
"1588","6.381281","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","49","802.11 Block Ack Req, Flags=........C"
"1589","6.381326","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1590","6.381485","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","45","Request-to-send, Flags=........C"
"1591","6.381529","","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1592","6.382307","Google_52:20:d9","Apple_53:af:45","802.11","362","QoS Data, SN=829, FN=0, Flags=.p.....TC"
"1593","6.382428","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1594","6.386364","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1595","6.386409","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1596","6.386791","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Google_52:20:d9 (e4:f0:42:52:20:d9) (RA)","802.11","45","Request-to-send, Flags=........C"
"1597","6.386836","","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1598","6.386919","Apple_53:af:45","Google_52:20:d9","802.11","154","QoS Data, SN=3176, FN=0, Flags=.p....F.C"
"1599","6.387010","Google_52:20:d9 (e4:f0:42:52:20:d9) (TA)","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1600","6.428854","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3033, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"1601","6.466405","Espressi_77:0c:8b","Broadcast","802.11","87","Probe Request, SN=1799, FN=0, Flags=........C, SSID=AdventurousMoose"
"1602","6.474886","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1985, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"1603","6.476018","","Broadcom_08:e3:7c (e0:3e:44:08:e3:7c) (RA)","802.11","39","Clear-to-send, Flags=...P....C"
"1604","6.500255","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"1605","6.518407","BelkinIn_5a:3e:57","IntelCor_a5:99:0c","802.11","450","Probe Response, SN=387, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"1606","6.524580","26:f5:a2:5a:3e:57","IntelCor_a5:99:0c","802.11","271","Probe Response, SN=450, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"1607","6.552461","d1:0a:d7:d3:7f:b6","ff:ff:ff:ff:3f:b3","802.11","312","Beacon frame, SN=1545, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejeo7\357\277\275\\177o 68"
"1608","6.565148","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=758, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"1609","6.578005","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1986, FN=0, Flags=........C, BI=55396, SSID=Wildcard (Broadcast)"
"1610","6.584049","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=290, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1611","6.600398","HewlettP_d3:7f:b6","Apple_7b:b7:ca","802.11","306","Probe Response, SN=1546, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pro 6830[Malformed Packet]"
"1612","6.601275","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"1613","6.601639","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"1614","6.601837","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"1615","6.628009","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"1616","6.628418","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","156","QoS Data, SN=3434, FN=0, Flags=.p....F.C"
"1617","6.633545","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3035, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"1618","6.656253","a9:2c:a2:5a:3e:57","ff:ff:ff:cf:e4:67","802.11","363","Beacon frame, SN=3577, FN=12, Flags=........C, BI=100, SSID=Linksys04458[Malformed Packet: length of contained item exceeds length of containing item]"
"1619","6.667549","22:e7:31:c8:70:e8","Broadcast","802.11","209","Beacon frame, SN=553, FN=12, Flags=........C, BI=24744, SSID=Anycast-30FF9A"
"1620","6.677275","HewlettP_d3:7f:b6","12:64:f1:14:09:77","802.11","306","Probe Response, SN=1548, FN=0, Flags=........C, BI=100, SSID=HP-Print-B6-Officejet Pr\357\277\275\357\277\275"
"1621","6.687785","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=291, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"1622","6.714391","Netgear_69:8b:2d","Broadcast","802.11","368","Beacon frame, SN=3861, FN=0, Flags=........C, BI=100, SSID=PYPT6"
"1623","6.735876","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=3036, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
